kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.61**2,0.235823035623732,0.485616140201015,-1297.967267611350962,0.450332839871430,-0.005098091152094,-0.162837392683412,-80.031652245185555
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000001185493858,0.001088803865941,-1299.779054894786441,0.001081719481884,0.999992313851045,0.999994154359926,0.999761198648882
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=0.0381, periodicity=1e+05)",0.022588803321722,0.150295719572187,-1295.742149472698429,0.133540458932327,0.964797775559947,0.888615185157825,-10.670621954404776
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=991, nu=1.5)",0.030494709768665,0.174627345420656,-1295.921783084389517,0.156410383529206,0.947974982412679,0.849631361481535,-14.467091910323596
RBF(length_scale=1),RBF(length_scale=606),0.022586029995774,0.150286493058338,-1295.742096319212123,0.133532015018755,0.964800060943547,0.888628860357559,-10.669058757188546
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=7.67e+04, length_scale=606)",0.022586130163822,0.150286826314957,-1295.742097751225629,0.133532210201357,0.964801208871181,0.888628366431461,-10.669193970585280
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.809640666666667,0.899800348225464,-1307.983614374593344,0.450332839871430,-2.990400000000001,-2.992317541613316,-242.663940825970911
1**2 * 1**2,0.916**2 * 0.666**2,0.235823042845729,0.485616147636926,-1297.967267611350962,0.450332839871430,-0.005098099028483,-0.162837428294896,-80.031656192688274
1**2 + 1**2,0.431**2 + 0.431**2,0.235823038402039,0.485616143061616,-1297.967267611350962,0.450332839871430,-0.005098094182147,-0.162837406383177,-80.031653763792875
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.000130411585185,0.011419789191805,-1294.225329788154340,0.006548004424729,0.999401527468668,0.999356943789264,0.957918520228926
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000001185125031,0.001088634479892,-1299.779132696780835,0.001081551199803,0.999992316242437,0.999994156178606,0.999761272937806
"1**2 * ExpSineSquared(length_scale=1, periodicity=1)","0.827**2 * ExpSineSquared(length_scale=1, periodicity=1)",0.034391022434171,0.185448166435182,-1295.738711853588029,0.163510112605536,0.949068161835708,0.830418742794591,-16.938730165263308
"1**2 + ExpSineSquared(length_scale=1, periodicity=1)","0.00407**2 + ExpSineSquared(length_scale=0.0381, periodicity=1e+05)",0.022588540641125,0.150294845690478,-1295.742154742189086,0.133539954891764,0.964795777429807,0.888616480429169,-10.670332153844011
"1**2 * Matern(length_scale=1, nu=1.5)","0.797**2 * Matern(length_scale=791, nu=1.5)",0.041915383492582,0.204732468095761,-1295.880554463789395,0.181097655749891,0.933728123656843,0.793316309728080,-20.594916991340074
"1**2 + Matern(length_scale=1, nu=1.5)","0.00316**2 + Matern(length_scale=991, nu=1.5)",0.030494605231958,0.174627046106717,-1295.921786222852461,0.156410162518696,0.947975048677298,0.849631876949382,-14.467031715399802
1**2 * RBF(length_scale=1),0.792**2 * RBF(length_scale=505),0.034643801681649,0.186128454787680,-1295.694282712978065,0.163118430048217,0.950874229322594,0.829172294752378,-17.210135089158861
1**2 + RBF(length_scale=1),0.00316**2 + RBF(length_scale=606),0.022585892712313,0.150286036318458,-1295.742099493420938,0.133531684208442,0.964799859523437,0.888629537298815,-10.668961244809699
"1**2 * RationalQuadratic(alpha=1, length_scale=1)","0.792**2 * RationalQuadratic(alpha=7.02e+04, length_scale=505)",0.034645273860709,0.186132409485047,-1295.694284612391812,0.163122263845406,0.950862013218591,0.829165035474865,-17.210260673868657
"1**2 + RationalQuadratic(alpha=1, length_scale=1)","0.00316**2 + RationalQuadratic(alpha=1e+05, length_scale=606)",0.022585955841969,0.150286246349986,-1295.742100592035058,0.133531851340255,0.964800088598493,0.888629226008086,-10.669014819054206
1**2 * WhiteKernel(noise_level=1),0.00316**2 * WhiteKernel(noise_level=1e-05),0.809640666666667,0.899800348225464,-1307.983318536816569,0.450332839871430,-2.990400000000001,-2.992317541613316,-242.663940825970911
1**2 + WhiteKernel(noise_level=1),0.61**2 + WhiteKernel(noise_level=1e-05),0.235823046224353,0.485616151115625,-1297.967575061699335,0.450332839871430,-0.005098102713250,-0.162837444954806,-80.031658039425139
DotProduct(sigma_0=1) * DotProduct(sigma_0=1),DotProduct(sigma_0=6.66e-05) * DotProduct(sigma_0=0.00141),0.024363626737962,0.156088522121141,-1306.807983131212495,0.155209701046420,0.938389507035511,0.879863576018558,-10.074421955094939
DotProduct(sigma_0=1) + DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05) + DotProduct(sigma_0=1.05e-05),0.000001185445900,0.001088781842280,-1300.125627459552788,0.001081691812153,0.999992313851114,0.999994154596408,0.999761228205809
"DotProduct(sigma_0=1) * ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=1.26e-05) * ExpSineSquared(length_scale=1e+05, periodicity=1e-05)",0.000001185493856,0.001088803865020,-1299.779054895298714,0.001081719481000,0.999992313851059,0.999994154359936,0.999761198649192
"DotProduct(sigma_0=1) + ExpSineSquared(length_scale=1, periodicity=1)","DotProduct(sigma_0=2.29e-05) + ExpSineSquared(length_scale=2.79e+04, periodicity=4.14e+03)",0.000000004347874,0.000065938409175,-1301.182597289737714,0.000065520208981,0.999999971846016,0.999999978560745,0.999999121911748
"DotProduct(sigma_0=1) * Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=1e-05) * Matern(length_scale=1e+05, nu=1.5)",0.000000726190233,0.000852167960541,-1301.597561716539758,0.000728868696706,0.999996689062586,0.999996419174425,0.999764287303351
"DotProduct(sigma_0=1) + Matern(length_scale=1, nu=1.5)","DotProduct(sigma_0=4.69e-05) + Matern(length_scale=1e+05, nu=1.5)",0.000000004346533,0.000065928243035,-1301.182606797565768,0.000065509225743,0.999999971847047,0.999999978567355,0.999999122672103
DotProduct(sigma_0=1) * RBF(length_scale=1),DotProduct(sigma_0=1e-05) * RBF(length_scale=1e+05),0.000000705825092,0.000840133972762,-1301.056618257207674,0.000713947026717,0.999996575981864,0.999996519594417,0.999784077742533
