kernel_str,learned_kernel,mse,rmse,lml,std,R2_tr,R2,R2_test
1**2,0.00316**2,0.018958068098750,0.137688300515150,-217.450385904227943,0.069279626634868,-2.942778210546749,-2.949871817226927,-671.934488475592048
DotProduct(sigma_0=1),DotProduct(sigma_0=1e-05),0.000001050194493,0.001024789974944,-222.661739769736499,0.000986763201181,0.999731733096604,0.999781194285837,0.979897109711355
"ExpSineSquared(length_scale=1, periodicity=1)","ExpSineSquared(length_scale=1, periodicity=1)",0.005377755513548,0.073333181531607,-218.619666625493068,0.069279626634868,-0.022256304169490,-0.120443540568284,-223.020793950850504
"Matern(length_scale=1, nu=1.5)","Matern(length_scale=1e+05, nu=1.5)",0.005377727043318,0.073332987415748,-218.619667891079700,0.069279433751895,-0.022250533197160,-0.120437608858596,-223.019731669111366
RBF(length_scale=1),RBF(length_scale=1e+05),0.005377746013627,0.073333116759256,-218.619667047658766,0.069279562274775,-0.022254378706246,-0.120441561280637,-223.020439424265732
"RationalQuadratic(alpha=1, length_scale=1)","RationalQuadratic(alpha=1e-05, length_scale=1e+05)",0.005377746200252,0.073333118031707,-218.619667043193772,0.069279563509002,-0.022254409830649,-0.120441600163691,-223.020448697519527
WhiteKernel(noise_level=1),WhiteKernel(noise_level=1e-05),0.018960666666667,0.137697736606913,-217.450391792575886,0.069279626634868,-2.943396226415094,-2.950413223140496,-671.999999999999659
1**2 * 1**2,0.00316**2 * 0.00316**2,0.018960666640677,0.137697736512541,-217.450339369143450,0.069279626634868,-2.943396220233961,-2.950413217725620,-671.999999344799562
1**2 + 1**2,0.00316**2 + 0.00316**2,0.018955470314786,0.137678866623698,-217.450432435518223,0.069279626634868,-2.942160389302314,-2.949330574648104,-671.868993898139934
1**2 * DotProduct(sigma_0=1),0.00316**2 * DotProduct(sigma_0=1e-05),0.009807914482989,0.099034915474238,-217.594097508074810,0.050068217202821,-1.036999630451465,-1.043457424055031,-348.101607629770228
1**2 + DotProduct(sigma_0=1),0.00316**2 + DotProduct(sigma_0=1e-05),0.000001050140484,0.001024763623384,-222.661752708836673,0.000986737851438,0.999731746904503,0.999781205538479,0.979898139561839
